Id,SalePrice
1594,135850.60365152828
1595,122578.30351179207
1596,243225.64211348354
1597,182266.81606101102
1598,193323.5956293512
1599,164942.21633241573
1600,165896.47123706428
1601,68547.33065288472
1602,109983.70260037933
1603,87315.94368397776
1604,278035.95082855533
1605,248926.69224383796
1606,169389.91274010204
1607,165732.93246945282
1608,216817.29085154735
1609,182217.3692200739
1610,159953.01299563647
1611,140186.2541909565
1612,169362.2085616316
1613,173698.72515576502
1614,127537.07253833867
1615,86159.82552977433
1616,76497.02836146305
1617,89791.97856852674
1618,127557.55266193545
1619,139939.25855166363
1620,167364.23893484962
1621,139318.97337340596
1622,140645.98839889752
1623,268833.62303655903
1624,216337.4764764655
1625,119766.43793472977
1626,160752.67263032225
1627,187233.8185660982
1628,265924.14505273855
1629,174595.23852291142
1630,361123.68074329814
1631,208839.54577993444
1632,242013.39896294562
1633,166318.35435207555
1634,185358.8171719738
1635,180713.26049131612
1636,159776.80241638224
1637,188460.87262340306
1638,197837.3234912993
1639,179234.18997947185
1640,251347.0571907734
1641,174325.5504302706
1642,223567.01203575352
1643,217257.13277565772
1644,222325.71317123916
1645,187863.88650444994
1646,155147.57009463836
1647,155367.30419219626
1648,132978.55769999282
1649,145041.77008647707
1650,120471.31873975664
1651,121820.59111324445
1652,93753.04037355431
1653,97045.51748768237
1654,148616.93278724936
1655,146759.9806715275
1656,145336.1901035492
1657,152933.7052925061
1658,147844.70097036296
1659,133063.96689453154
1660,150145.2247619446
1661,469782.6830069335
1662,406870.54212155356
1663,386636.59753776167
1664,454410.8959951895
1665,309539.3753486704
1666,320690.13472588913
1667,377258.310010604
1668,341529.9519279304
1669,289202.71436788107
1670,348273.77565759106
1671,287096.22488530504
1672,444505.83948559343
1673,302194.3555455773
1674,246637.0356315816
1675,193861.50771569848
1676,191831.16839248867
1677,224188.5254874783
1678,449207.26917680516
1679,397387.8372527471
1680,327592.66550525016
1681,238380.0698139206
1682,299842.16020178027
1683,180318.08849380622
1684,169687.14489629347
1685,171025.36125869973
1686,168798.78552511628
1687,169443.61224950035
1688,185500.06280725112
1689,186848.1780443125
1690,188631.9832439019
1691,175498.03749800974
1692,242091.82075244345
1693,170223.6375177446
1694,184962.26170008737
1695,168159.4218186407
1696,276621.61297149985
1697,170424.18226275244
1698,390802.773947055
1699,322764.1139223324
1700,243713.65541762783
1701,264002.45153118
1702,263075.87743214495
1703,260526.59644215772
1704,305124.05989126035
1705,215852.7496635883
1706,408442.57697798684
1707,211206.515157361
1708,215570.46764509767
1709,280703.7653690193
1710,220562.54406021847
1711,252983.24171929187
1712,261985.38838658753
1713,276680.11708312586
1714,228460.19271790344
1715,205019.13615266973
1716,180599.5657754504
1717,172372.74826871243
1718,132334.80732028946
1719,196784.58273712595
1720,234682.39304968514
1721,161509.02852914043
1722,129164.12062284442
1723,162213.2280654651
1724,203779.51109877304
1725,230794.54079053714
1726,187797.3747436944
1727,160831.21417451883
1728,180899.98920280178
1729,166477.33478341572
1730,155960.299782666
1731,120122.43275613309
1732,129238.37250695734
1733,111386.38242012082
1734,126622.34854312887
1735,134206.95992228092
1736,115817.31876238626
1737,326174.3697515845
1738,223080.58092634345
1739,326293.9297666856
1740,225191.2005826737
1741,189835.40098385385
1742,171708.6457748038
1743,172924.21856382518
1744,287469.9701608786
1745,218056.1664551749
1746,188348.3173961915
1747,206516.316760633
1748,221464.8446617483
1749,155647.0087606102
1750,139785.14338452596
1751,234607.3514075821
1752,122002.37067636453
1753,142566.7906906369
1754,193975.68362917664
1755,166285.33045331098
1756,126172.67948540492
1757,117935.10479604987
1758,144754.62554021974
1759,168379.9739781233
1760,163499.89231612772
1761,150326.81230241648
1762,176341.5872494672
1763,161872.68230863754
1764,116282.42930721946
1765,167583.21666794445
1766,173088.1698439445
1767,223660.63586049798
1768,139870.4418206199
1769,167321.4220457537
1770,146326.8539047667
1771,132226.25383336484
1772,136823.15061951475
1773,134390.51372608714
1774,136918.0433489895
1775,134780.58855502668
1776,117805.73726929766
1777,113535.88472722855
1778,131183.46900110334
1779,115523.28642312462
1780,179857.99045746896
1781,124773.3686935097
1782,92812.18706568789
1783,146309.1248077485
1784,91793.72551824525
1785,110001.14910804217
1786,127152.02208241816
1787,154905.07805523986
1788,63517.62402629563
1789,86231.73137176223
1790,76647.39783261865
1791,181685.18692388618
1792,156590.42661979925
1793,136462.8260506876
1794,144334.5427378779
1795,135352.85197986933
1796,113853.98284042183
1797,113091.51841339513
1798,124000.00097640476
1799,108536.7279083577
1800,127627.75947209867
1801,134333.2483547488
1802,131775.46030189362
1803,144063.99265899407
1804,143425.41353226427
1805,136289.93519854476
1806,113409.41369752673
1807,123728.75842378342
1808,117038.49564784787
1809,118924.65762920947
1810,138856.57118147257
1811,101556.4829901046
1812,97367.31363493271
1813,124426.89566210924
1814,84808.11271838448
1815,57743.69638327043
1816,93790.33650237892
1817,107888.58115785551
1818,151479.32967422623
1819,116483.79401132964
1820,65043.27743720428
1821,99597.05794996861
1822,142043.55304366554
1823,54765.93607052005
1824,136441.5190463766
1825,129754.08047400267
1826,103061.32617440411
1827,109988.96583682671
1828,134796.27865452305
1829,109200.12686481698
1830,137489.1793336237
1831,149198.90895096195
1832,101385.6734917932
1833,140366.27616222552
1834,122910.64694897716
1835,141069.47555774203
1836,124008.4195848259
1837,95480.38805866305
1838,132732.51763018072
1839,83234.40250461624
1840,156091.59632084554
1841,144399.4274292187
1842,84894.4019841706
1843,138033.75431905023
1844,131245.04330269998
1845,140956.74882502688
1846,150900.86805287958
1847,165195.13733200965
1848,56672.30092232531
1849,103797.33919584329
1850,117758.66015231916
1851,144523.0468437039
1852,123053.13345233638
1853,135573.61584372132
1854,168241.06985767488
1855,150867.5808271004
1856,221170.82993844713
1857,146579.15876226453
1858,143046.17289960544
1859,119479.99085564498
1860,157834.1200173021
1861,118267.65669825624
1862,278730.40106931014
1863,274008.3939849259
1864,274008.3939849259
1865,313564.30587163864
1866,342502.16496852256
1867,235587.40193757796
1868,308201.66644851567
1869,209221.88865508206
1870,235654.33831331192
1871,230868.21100926065
1872,170165.14776618578
1873,231137.40746912753
1874,139109.60826912933
1875,205513.1889177835
1876,196089.96682875772
1877,213721.82067256735
1878,207112.37351352978
1879,126161.78546733291
1880,135580.31131617984
1881,245618.85527177254
1882,253691.83065857674
1883,194523.33703099377
1884,208344.43417187812
1885,238549.82165272057
1886,289996.3739368547
1887,203007.19085707545
1888,281168.201593766
1889,160265.70104133573
1890,131294.39764612503
1891,139293.60070818174
1892,108170.53572878076
1893,129957.90275057622
1894,121011.63481817278
1895,137767.83111203273
1896,123276.72594370018
1897,115612.11474876053
1898,108126.19804450046
1899,142962.67847392248
1900,140862.0019999194
1901,167776.6871409864
1902,144629.84459232265
1903,219066.42668204187
1904,141653.18236871753
1905,184290.01360152205
1906,178047.1808258704
1907,198656.3560761871
1908,106781.13955456171
1909,139566.31443414235
1910,122180.46281501725
1911,199928.6904004249
1912,303997.9151771191
1913,144288.81412040858
1914,63847.352030075905
1915,293228.449058687
1916,65675.42384067501
1917,248420.50521390996
1918,141666.89182918638
1919,167337.96726479626
1920,164105.26348438102
1921,413115.35462696
1922,312048.0244259747
1923,218059.7135954671
1924,230575.8900582856
1925,215712.93713779686
1926,377488.70826319925
1927,134543.4945937292
1928,157656.57492294454
1929,127425.82810443653
1930,128446.08906956778
1931,142727.75696709374
1932,141335.13740532828
1933,168341.6515425575
1934,183085.52321659695
1935,179672.1437433579
1936,184872.6165825072
1937,186374.2907394877
1938,178798.02585952415
1939,243196.02584674623
1940,178787.1495130655
1941,176482.60504070992
1942,190827.10474610532
1943,191999.7935001383
1944,323568.65684210317
1945,372317.120685927
1946,164842.030976708
1947,327552.33533666516
1948,176712.50210930206
1949,236652.22711760548
1950,179717.59561028332
1951,250176.6751714757
1952,222593.7372392856
1953,167043.8998033208
1954,182920.58928552456
1955,138044.7939205906
1956,318036.18282700045
1957,153924.52206589346
1958,300764.86303852516
1959,144160.08058549397
1960,114315.64676417306
1961,120880.32639513753
1962,96072.2667155966
1963,99965.15829671928
1964,110325.42961107548
1965,144512.35247844853
1966,138939.46989448322
1967,283463.2936107155
1968,412530.05706689134
1969,400820.032809213
1970,454104.43140110193
1971,459240.8330111659
1972,363356.16545191983
1973,264122.9860056363
1974,307714.5501787176
1975,431728.42491125985
1976,271500.0487251617
1977,382679.5181504678
1978,369052.2643408553
1979,350938.0521558604
1980,196592.60967629452
1981,346817.09426112217
1982,227675.75768346846
1983,203447.34401008429
1984,167405.84232079476
1985,220483.2144035121
1986,218356.2673104279
1987,168979.71665137488
1988,179404.69730865269
1989,189808.89537379454
1990,214394.20013734113
1991,228809.79893324059
1992,215768.96708353856
1993,168620.7017065445
1994,241802.72411286793
1995,183502.28557568107
1996,245252.59700377588
1997,290673.545057286
1998,347767.581726296
1999,255211.08896332426
2000,306844.3345394188
2001,262275.6729172355
2002,253243.11606663873
2003,260611.09492704985
2004,275282.67903444014
2005,210968.45552771282
2006,224654.0882409805
2007,242908.23652270864
2008,208030.12185717555
2009,194324.33403057614
2010,189688.34105051367
2011,142791.75427158756
2012,167419.4813120731
2013,186116.7824614942
2014,187791.25888508084
2015,193979.1216859443
2016,200877.7096727498
2017,202728.1637427998
2018,125039.47723995234
2019,137307.55309114576
2020,110058.69188333488
2021,108370.72924536254
2022,183184.10628814652
2023,143331.56389583112
2024,256392.76531191214
2025,375295.4228373245
2026,171987.67557245368
2027,154397.38427454754
2028,156354.74862374456
2029,169718.4723102021
2030,266023.7152894399
2031,225182.49171735733
2032,243840.10966336212
2033,255007.36617837963
2034,164407.85606958315
2035,214950.1540433518
2036,190260.66479854126
2037,194113.32005880517
2038,280938.1030057615
2039,199169.96437928497
2040,327076.0890664665
2041,277896.1378761408
2042,199138.79390931863
2043,172238.2688500571
2044,170222.84477786996
2045,211244.4783938053
2046,134564.8829022541
2047,146629.925144828
2048,138468.51586218065
2049,130107.82384292288
2050,171750.01465014048
2051,105552.0623988475
2052,132917.00633281356
2053,148227.22902171986
2054,79489.08829275078
2055,152910.21165525442
2056,137263.0495596726
2057,121638.35494972432
2058,223964.6122675613
2059,132913.62885212564
2060,171876.9166597413
2061,171995.80235749512
2062,131979.78880663324
2063,113575.30468662168
2064,143109.3663110937
2065,114912.02213133853
2066,160976.18304022172
2067,121047.19120600483
2068,139782.63070154734
2069,80514.7516463433
2070,106748.62972928755
2071,86772.8252499849
2072,125556.99023345781
2073,146626.32484803253
2074,179475.87647930504
2075,151413.3255372736
2076,119057.3124037848
2077,153655.1916480741
2078,127105.50777173808
2079,139895.28788345773
2080,118721.35440557337
2081,122598.09159623145
2082,131299.4299226206
2083,141221.0741147379
2084,114148.25760551743
2085,122629.69372624405
2086,112540.58409267872
2087,124014.4305366123
2088,98710.64605620377
2089,77834.65059751815
2090,133221.41938125272
2091,116575.26862834269
2092,129535.57444679926
2093,120981.17343009828
2094,116294.40030659855
2095,144835.7418711979
2096,73678.08415493499
2097,92420.60100466192
2098,137388.69610841392
2099,61011.30240727444
2100,92591.54100852342
2101,123295.39314146856
2102,137720.16357307203
2103,99667.4795508815
2104,123032.43823598578
2105,122797.52147495345
2106,66710.7692914703
2107,215536.66699672135
2108,114971.74724785236
2109,115213.71821897507
2110,130496.48426107543
2111,155712.944851264
2112,140502.76276489472
2113,124387.49191902255
2114,120836.83214564316
2115,156739.97777887812
2116,118514.96450363057
2117,152032.45620718633
2118,123142.10749427443
2119,105538.9394446613
2120,116538.64372090512
2121,92415.70908662309
2122,103569.43988131252
2123,85684.55841788469
2124,168217.52228035996
2125,123171.53604136805
2126,141238.7553161524
2127,148019.07173545286
2128,120681.6073991459
2129,91576.64723705423
2130,146139.02109093586
2131,145450.11917204945
2132,119481.37959107493
2133,120356.19242014502
2134,125020.36029311863
2135,92895.5819400388
2136,76796.7479340487
2137,115036.81461985542
2138,139780.37824275022
2139,150883.34509582006
2140,137326.0405134873
2141,141375.23288856237
2142,128377.24822329417
2143,141624.78561093702
2144,110343.37243614199
2145,138053.96035835517
2146,156442.3886516613
2147,153516.57629795544
2148,133705.5994663226
2149,136273.8973341806
2150,220102.90184836127
2151,109293.15887301516
2152,177140.02164539773
2153,157630.36420564834
2154,105935.79752615308
2155,134352.2184887606
2156,258475.68115137465
2157,233497.67115545605
2158,230429.66218853087
2159,195637.22330194627
2160,169383.67250300525
2161,244203.98225146192
2162,413862.837129825
2163,360550.8497549437
2164,233274.85830084042
2165,188295.20670467583
2166,146396.57327970563
2167,213287.56038651147
2168,205001.74826555097
2169,193558.29339099553
2170,221142.33104460855
2171,151374.97153791497
2172,141243.85475773274
2173,162058.6792099086
2174,228845.1392846227
2175,293798.32796982734
2176,305682.5430814548
2177,249757.73065016957
2178,203817.24056476666
2179,143145.37762655912
2180,226105.78440051634
2181,188363.61864186544
2182,218994.6962922212
2183,198007.1868341517
2184,131206.1178542315
2185,123828.60950359894
2186,149759.93970704882
2187,149563.25061866431
2188,150176.32501748405
2189,219877.0624314481
2190,81195.33936157676
2191,85074.57777195318
2192,92700.98063866406
2193,101523.38166906241
2194,103335.70310413021
2195,112838.79494030698
2196,101391.98877199272
2197,112449.45291990077
2198,158215.86731992423
2199,174378.1476654707
2200,141327.87858646156
2201,138696.01058341397
2202,194727.50698813802
2203,140626.50308306972
2204,192085.77144907607
2205,119414.7157452863
2206,146539.77573455914
2207,207137.33450437107
2208,242668.67469614555
2209,217424.6438712819
2210,115332.23203666988
2211,110353.37936286803
2212,117064.42446259303
2213,102458.26427617556
2214,142680.4517331144
2215,102081.05069331023
2216,140724.5238310945
2217,70430.24608041755
2218,78913.1972604141
2219,69714.29151591839
2220,75353.36452038973
2221,302420.8552258372
2222,256948.77239577746
2223,291319.682360727
2224,207404.48673932205
2225,128951.5389295456
2226,186387.44742529409
2227,198241.59983637193
2228,264622.0732388438
2229,241782.63081307698
2230,156042.7909787564
2231,210331.95257945452
2232,179237.77571326517
2233,183663.59980442224
2234,230542.64707952968
2235,221412.99078013157
2236,282988.05228008097
2237,363011.8603958003
2238,197878.65435697127
2239,114978.11435800834
2240,158132.67178068988
2241,144139.502288533
2242,129947.98576534062
2243,128205.69548803031
2244,98688.01903471042
2245,92718.84847766582
2246,144601.9611710591
2247,107563.54659078452
2248,128388.97915401132
2249,127038.1049190606
2250,131739.73278498207
2251,110955.10974389742
2252,168730.383663243
2253,157041.15375768044
2254,169453.6459506199
2255,196430.04979477118
2256,180593.89627400192
2257,209835.55346410995
2258,166718.66079960196
2259,176996.98014116113
2260,154270.51702526884
2261,171403.2023731377
2262,197405.0302775839
2263,340428.75459010893
2264,471334.31565872487
2265,169754.82545022838
2266,278185.09137391875
2267,388307.50694957754
2268,377410.3030051252
2269,158583.74171243017
2270,179144.98877249678
2271,216926.0262083883
2272,194996.9546287227
2273,167928.2436050902
2274,176917.84435277563
2275,162191.97006349673
2276,181325.772191443
2277,181481.87651548153
2278,149705.4205661671
2279,123938.05951064416
2280,124766.58250074921
2281,176852.9721882637
2282,196246.15008514866
2283,99872.74817511492
2284,106048.01713547226
2285,142101.81205592502
2286,125787.01272435042
2287,339441.56664196163
2288,263208.21245486673
2289,407447.1418026997
2290,452125.5151163157
2291,305023.66468015214
2292,421911.4579962853
2293,436858.6845683151
2294,415650.6477762773
2295,451264.9827347753
2296,281933.98109115654
2297,298653.20382145693
2298,327245.38518580206
2299,401441.87101592805
2300,328166.303515216
2301,268283.11573018844
2302,249774.93442439334
2303,248525.86486025667
2304,245290.6827042106
2305,185242.64961473775
2306,185322.26392924803
2307,194725.6103562751
2308,225249.08192662045
2309,266124.6776039926
2310,204964.55148447078
2311,195899.99907827884
2312,185122.883210219
2313,175190.77223428056
2314,168508.7716234659
2315,173540.49228422012
2316,187260.11036158513
2317,186883.98144794212
2318,179334.4660577847
2319,177240.85749224367
2320,178427.49156322112
2321,242161.32115616082
2322,169087.31098706205
2323,177492.5672632415
2324,170165.78077666348
2325,219381.053465402
2326,169102.8256160483
2327,206695.93227640755
2328,223639.36029783924
2329,187165.29306121435
2330,175008.36626744503
2331,382069.64301955356
2332,423280.4508888279
2333,315263.5701772194
2334,257490.64657985044
2335,246912.07260529176
2336,329931.58503047196
2337,212677.08759428916
2338,292944.31336131564
2339,224520.95341806702
2340,399996.1514455207
2341,230656.36876102255
2342,231248.9691253723
2343,226867.76799778634
2344,233788.5996810229
2345,238617.90250228072
2346,212733.5768833693
2347,202521.80581817625
2348,238974.84323299912
2349,181436.95023031946
2350,274044.95431597676
2351,246253.0635024806
2352,256789.92776195178
2353,254436.92965823325
2354,127065.59085416254
2355,143136.21737583083
2356,154698.30784008367
2357,195600.91366876094
2358,197650.92743390152
2359,124545.65205437255
2360,120843.10381011816
2361,143884.14542123507
2362,272049.9406004549
2363,136395.2714522943
2364,156740.0938808703
2365,222279.94705550672
2366,180315.82699590456
2367,220858.9803701739
2368,206530.26310200963
2369,217475.61149760016
2370,168178.3884964117
2371,170171.80983809562
2372,197499.9363103267
2373,272180.530360179
2374,298693.8046354907
2375,240468.42751324372
2376,284419.810948324
2377,316950.73122608947
2378,142623.4719540555
2379,187815.11419019802
2380,144112.54708721075
2381,160577.0055187033
2382,193857.35570950946
2383,202916.0117251667
2384,238049.6578420207
2385,160627.05606786956
2386,139264.51756961533
2387,137767.1818646008
2388,98219.46678085027
2389,125583.25892878097
2390,143927.17562826077
2391,134481.03219790585
2392,115756.35683252763
2393,161280.8415948204
2394,146238.63209715276
2395,204321.4937949822
2396,148273.08151027455
2397,220483.83799480027
2398,126752.81613337871
2399,63666.37193170931
2400,63893.10140240201
2401,113034.85701141128
2402,134989.81522229506
2403,133615.09265293737
2404,155772.696586101
2405,158957.40184783607
2406,141455.42854974626
2407,128706.67851542124
2408,138299.47909400862
2409,125955.32002873054
2410,159213.0960183675
2411,123739.28667067624
2412,154070.27296872792
2413,132171.43280471733
2414,136797.26399874454
2415,124252.80567528203
2416,116218.74720768188
2417,132294.60261421674
2418,132538.44161387952
2419,124044.26052247181
2420,126409.4347443686
2421,146762.9180266005
2422,114028.21946873346
2423,123462.61234951008
2424,155095.2573269331
2425,212735.8539563348
2426,133011.72301684707
2427,131626.9549713867
2428,168403.76290856372
2429,118942.7096402905
2430,131093.3995089672
2431,112731.88423450972
2432,140850.8643298063
2433,141660.72779946084
2434,140652.17881918146
2435,150123.9829273479
2436,108130.78599219046
2437,110832.29002290619
2438,125683.6881554271
2439,111047.8460506721
2440,120182.19730876396
2441,97385.80276368771
2442,94953.164044542
2443,115009.46421475054
2444,129163.63249427281
2445,83360.9198397596
2446,130892.79082452632
2447,181532.87105884822
2448,145396.686653525
2449,103594.56882733092
2450,143680.18661380495
2451,130746.03161148191
2452,196645.2305499352
2453,98258.00373800253
2454,117612.53556768593
2455,115581.9952027642
2456,135603.5415307984
2457,127218.6287977717
2458,115210.94249871148
2459,112994.00146185761
2460,140380.84508623127
2461,122063.91086959124
2462,136531.35330206828
2463,121246.59750484391
2464,164928.51253883136
2465,129492.579426216
2466,111446.12782933786
2467,147409.83571458078
2468,77943.84186361702
2469,78071.97462015264
2470,178279.8743934514
2471,198582.43754167235
2472,155469.89091337632
2473,121189.0253376711
2474,91383.84290845075
2475,214993.66389677153
2476,113648.64948174759
2477,128128.01886161312
2478,155647.87450098
2479,102443.52967208256
2480,150645.3123423665
2481,120002.61050662586
2482,133023.85931253873
2483,116389.71544301572
2484,128309.4911334544
2485,131180.9065503888
2486,154398.22049878104
2487,184825.2185590817
2488,146649.68000223587
2489,141535.97534207476
2490,149835.57961008264
2491,86611.08607053077
2492,180385.3099922755
2493,149795.8959254462
2494,163965.05923682934
2495,90922.56801059644
2496,240950.23918341377
2497,146003.5323523784
2498,117286.44683879375
2499,90322.62021793133
2500,127141.87528652886
2501,137573.16381426732
2502,147985.2235105723
2503,97150.10261328734
2504,183825.9017364418
2505,220368.26169746212
2506,248766.71354720567
2507,326208.684513461
2508,251557.30031406254
2509,220828.83544409275
2510,220505.30360724794
2511,178824.74535860267
2512,210975.1116217459
2513,211906.92866047993
2514,227475.37889215746
2515,150546.32123359412
2516,171917.7486181387
2517,139579.04121759298
2518,151851.8878760907
2519,218032.76374165824
2520,206018.66511394046
2521,187127.29515995312
2522,220343.40328132728
2523,123013.04805755528
2524,139202.5449740827
2525,148273.3145757196
2526,135747.75774117897
2527,112677.6849681146
2528,127072.62579261516
2529,132544.73636584723
2530,112804.33768449063
2531,259498.84173378994
2532,231800.27325843895
2533,194717.89490617855
2534,217340.2444311082
2535,304884.78506463853
2536,230145.8354426498
2537,213640.71133612285
2538,184174.56940820283
2539,190158.74022545933
2540,176049.4529791505
2541,177127.83707088514
2542,166033.53421185722
2543,132579.07473116537
2544,120541.55421473255
2545,132411.83833001836
2546,126609.61497966711
2547,136537.896698932
2548,153780.98676527632
2549,163028.63848032575
2550,464602.96951121243
2551,141615.9912109816
2552,128022.44142016413
2553,79425.92451561576
2554,112026.87202687495
2555,110012.08594408969
2556,103124.1301129132
2557,112269.66586084181
2558,167732.34029488874
2559,135501.45706584092
2560,139718.6042730326
2561,135055.58394831585
2562,130749.10481999765
2563,155265.26037001677
2564,190195.22243449237
2565,136833.6351231577
2566,163905.9053122274
2567,136960.83482282728
2568,195019.96795663802
2569,206204.52441595527
2570,114073.11128437078
2571,189434.26958853344
2572,151586.31343380452
2573,224320.66609496006
2574,269495.5956988218
2575,125515.62844577657
2576,128240.7840788416
2577,150867.3967592192
2578,88426.48322821155
2579,71963.98548534854
2580,128637.71503470227
2581,129534.10415426153
2582,113364.22594909783
2583,281732.1332632722
2584,167210.6077510493
2585,184636.65091942917
2586,214660.1482931754
2587,197785.6455025701
2588,143279.77843805513
2589,147700.1797959742
2590,218963.4264204645
2591,220577.76215390666
2592,221486.93828376377
2593,235974.94918301635
2594,176867.36655633146
2595,191243.04503458826
2596,325217.2310660653
2597,188900.99714814892
2598,286841.56867902674
2599,313806.6421421204
2600,123143.07264710599
2601,143524.87926941775
2602,82555.24816151512
2603,93215.27752584776
2604,86338.64455437906
2605,78756.16855217588
2606,151186.4324440862
2607,186502.41160727278
2608,209140.59465088454
2609,166840.18769841062
2610,115519.77760171276
2611,127780.23753315525
2612,159691.35277568625
2613,131348.3639892812
2614,132262.59837849974
2615,150509.76947419991
2616,142216.02712789315
2617,163478.07169700778
2618,185688.6779247488
2619,198223.2475115111
2620,184858.17799414342
2621,181722.4582729537
2622,186163.07505256595
2623,246765.3565391002
2624,311930.6788480528
2625,329038.1400396922
2626,173515.48114283767
2627,163402.46817771837
2628,459488.8653935925
2629,466289.93797116895
2630,331680.02886138833
2631,472727.56476590165
2632,438810.3294217407
2633,324285.1077299253
2634,411556.22673063236
2635,155935.9456217835
2636,183447.7083072374
2637,165393.45557969672
2638,267398.2728137675
2639,186435.5712224365
2640,154445.12016568525
2641,104001.00101697879
2642,198023.26053293564
2643,98051.69718932385
2644,129551.39331870407
2645,101144.13446000576
2646,93126.78056686558
2647,99008.68867184996
2648,143630.00734759393
2649,141151.81870207694
2650,143764.78333169525
2651,144925.1753624082
2652,430738.1178262691
2653,246648.86980525922
2654,251690.22336672375
2655,389735.9818886707
2656,308498.62912900787
2657,332470.86178810854
2658,276810.0172614266
2659,294281.21429935365
2660,332653.01435450517
2661,350190.6453587002
2662,359851.72918686963
2663,280255.78472490556
2664,260133.87265400443
2665,318260.15151320456
2666,278843.6622915816
2667,167311.72693797867
2668,176915.71361787486
2669,178748.57431759773
2670,279909.3025772532
2671,178867.3269858755
2672,190779.63508168946
2673,210551.65609222883
2674,204319.76508582183
2675,161866.77459629244
2676,184413.09592657883
2677,200455.5539520064
2678,266088.0660660737
2679,267605.8422934688
2680,271808.4257989566
2681,417931.46267532906
2682,335645.3364770983
2683,477807.4124241101
2684,308946.1832048426
2685,346001.70615432196
2686,264858.7768992436
2687,315164.7254123405
2688,222078.2597500803
2689,200633.8736081098
2690,449889.80398220505
2691,192522.63475507573
2692,133333.80486145118
2693,191845.83280248498
2694,132124.8794829911
2695,185937.7129238544
2696,181703.557493902
2697,187586.63478698712
2698,196503.99190995676
2699,175103.38455104418
2700,157488.48883842808
2701,160657.81577371943
2702,112688.8302267617
2703,126013.2722222623
2704,136939.49311303996
2705,121049.55651821312
2706,119066.92609711124
2707,128531.04296181399
2708,134973.1833167446
2709,99962.47592478471
2710,128761.86629381924
2711,278590.7606760898
2712,400171.70769983984
2713,168106.02308133233
2714,151586.88450771073
2715,171515.90994533914
2716,145367.67676006816
2717,184905.42963830326
2718,226460.87101531733
2719,155511.10273103282
2720,167697.035108382
2721,141002.4023132291
2722,163790.51034156414
2723,148488.43294695354
2724,133489.18563698887
2725,136003.50398960066
2726,147479.73241904943
2727,182710.24164448393
2728,168757.75169590366
2729,152121.79665050513
2730,146747.27394157366
2731,122695.80037773034
2732,122376.81338658066
2733,162326.9896327188
2734,145945.4191560424
